year,tournament_id,tier,champion_name,champion_ids,champion_real_count,champion_ovr_avg,classification,main_draw_size,simulated_entrants,incomplete
2026,tournament-2026-mel-gol-w20-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94,100%_reais,24,24,false
2026,tournament-2026-seo-bro-w21-1,Bronze,"Nicolás Ramos & Emiliano Silva",athleteprofile-1767226978915-tu5d74|athleteprofile-1767226940915-udi6n5,0,82.5,100%_bots,16,16,false
2026,tournament-2026-cas-pla-w22-1,Platinum,"Pablo Vega & Adrián Ferrer",athleteprofile-1767226948915-kv8q4c|athleteprofile-1767226989915-wsm0dp,0,80,100%_bots,32,32,false
2026,tournament-2026-nyc-eli-w22-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,20,20,false
2026,tournament-2026-bcn-bro-w23-1,Bronze,"Thiago Pereira & Diego Molina",athleteprofile-1767226904915-hm24k2|athleteprofile-1767227019915-25hn3p,0,80,100%_bots,16,16,false
2026,tournament-2026-doh-sil-w23-2,Silver,"Nicolás Ramos & Emiliano Silva",athleteprofile-1767226978915-tu5d74|athleteprofile-1767226940915-udi6n5,0,82.5,100%_bots,16,16,false
2026,tournament-2026-syd-bro-w24-1,Bronze,"Ignacio Santos & André Giménez",athleteprofile-1767226964915-1622oy|athleteprofile-1767226954915-qpgzce,0,79.5,100%_bots,16,16,false
2026,tournament-2026-nai-mas-w24-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,24,24,false
2026,tournament-2026-sao-gol-w25-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2026,tournament-2026-cpt-bro-w26-1,Bronze,"Emiliano Santos & Diego Cabrera",athleteprofile-1767226984915-fs8s5c|athleteprofile-1767227052915-m9qgn4,0,77.5,100%_bots,16,16,false
2026,tournament-2026-dub-sil-w26-2,Silver,"Daniel Navarro & Enzo Herrera",athleteprofile-1767226907915-yiq30o|athleteprofile-1767226999915-xpiicm,0,81.5,100%_bots,16,16,false
2026,tournament-2026-bog-eli-w27-1,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,20,20,false
2026,tournament-2026-riy-bro-w28-1,Bronze,"Pablo Vega & Adrián Ferrer",athleteprofile-1767226948915-kv8q4c|athleteprofile-1767226989915-wsm0dp,0,80,100%_bots,16,16,false
2026,tournament-2026-cun-sil-w29-1,Silver,"Franco Herrera & André Romero",athleteprofile-1767226941915-kqu8bm|athleteprofile-1767226935915-kztevz,0,83.5,100%_bots,16,16,false
2026,tournament-2026-san-mas-w29-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,24,24,false
2026,tournament-2026-tor-pla-w29-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,32,32,false
2026,tournament-2026-sin-cro-w29-4,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,20,20,false
2026,tournament-2026-lis-bro-w30-1,Bronze,"Pedro Torres & Hugo Torres",athleteprofile-1767226949915-kqur3p|athleteprofile-1767226953915-t0482o,0,82,100%_bots,16,16,false
2026,tournament-2026-syd-gol-w31-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2026,tournament-2026-ath-bro-w32-1,Bronze,"Daniel Navarro & Enzo Herrera",athleteprofile-1767226907915-yiq30o|athleteprofile-1767226999915-xpiicm,0,81.5,100%_bots,16,16,false
2026,tournament-2026-mia-sil-w32-2,Silver,"Franco Herrera & André Romero",athleteprofile-1767226941915-kqu8bm|athleteprofile-1767226935915-kztevz,0,83.5,100%_bots,16,16,false
2026,tournament-2026-mel-eli-w32-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2026,tournament-2026-bue-mas-w33-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2026,tournament-2026-sao-bro-w34-1,Bronze,"Daniel Navarro & Enzo Herrera",athleteprofile-1767226907915-yiq30o|athleteprofile-1767226999915-xpiicm,0,81.5,100%_bots,16,16,false
2026,tournament-2026-cph-sil-w35-1,Silver,"Nicolás Ramos & Emiliano Silva",athleteprofile-1767226978915-tu5d74|athleteprofile-1767226940915-udi6n5,0,83,100%_bots,16,16,false
2026,tournament-2026-rom-bro-w36-1,Bronze,"Franco Herrera & André Romero",athleteprofile-1767226941915-kqu8bm|athleteprofile-1767226935915-kztevz,0,84,100%_bots,16,16,false
2026,tournament-2026-mex-eli-w36-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2026,tournament-2026-cor-gol-w37-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2026,tournament-2026-mon-pla-w37-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2026,tournament-2026-sin-bro-w38-1,Bronze,"Felipe Costa & Santiago García",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767226947915-8w8p9e,0,83.5,100%_bots,16,16,false
2026,tournament-2026-bcn-sil-w38-2,Silver,"Rubén Iglesias & Miguel Alonso",athleteprofile-1767226928915-l2809c|athleteprofile-1767226952915-6we36y,0,84.5,100%_bots,16,16,false
2026,tournament-2026-cun-mas-w38-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2026,tournament-2026-sto-bro-w40-1,Bronze,"Pedro Torres & Hugo Torres",athleteprofile-1767226949915-kqur3p|athleteprofile-1767226953915-t0482o,0,82.5,100%_bots,16,16,false
2026,tournament-2026-rio-sil-w41-1,Silver,"Ignacio Cabrera & Santiago Castro",athleteprofile-1767226991915-cdstq8|athleteprofile-1767226944915-2twxdl,0,81.5,100%_bots,16,16,false
2026,tournament-2026-lax-eli-w41-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2026,tournament-2026-tor-cro-w41-3,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2026,tournament-2026-riy-bro-w42-1,Bronze,"Franco Herrera & André Romero",athleteprofile-1767226941915-kqu8bm|athleteprofile-1767226935915-kztevz,0,84,100%_bots,16,16,false
2026,tournament-2026-ams-gol-w43-1,Gold,"Marc Sintes Villalonga & Enrique Goenaga",real_marc_sintes_villalonga|real_enrique_goenaga,2,81.5,100%_reais,24,24,false
2026,tournament-2026-lis-mas-w43-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2026,tournament-2026-bog-bro-w44-1,Bronze,"Daniel Navarro & Enzo Herrera",athleteprofile-1767226907915-yiq30o|athleteprofile-1767226999915-xpiicm,0,82,100%_bots,16,16,false
2026,tournament-2026-bkk-sil-w44-2,Silver,"Pablo Vega & Adrián Ferrer",athleteprofile-1767226948915-kv8q4c|athleteprofile-1767226989915-wsm0dp,0,80.5,100%_bots,16,16,false
2026,tournament-2026-mel-pla-w45-1,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2026,tournament-2026-par-bro-w46-1,Bronze,"Rubén Iglesias & Miguel Alonso",athleteprofile-1767226928915-l2809c|athleteprofile-1767226952915-6we36y,0,85,100%_bots,16,16,false
2026,tournament-2026-osa-eli-w46-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2026,tournament-2026-akl-sil-w47-1,Silver,"Franco Herrera & André Romero",athleteprofile-1767226941915-kqu8bm|athleteprofile-1767226935915-kztevz,0,84,100%_bots,16,16,false
2026,tournament-2026-ams-leg-w52-1,Legacy Finals,"Juan Lebrón & Leandro Augsburger",real_juan_lebron|real_leandro_augsburger,2,89.5,100%_reais,8,7,true
2027,tournament-2027-pra-bro-w01-1,Bronze,"Nicolás Ramos & Emiliano Silva",athleteprofile-1767226978915-tu5d74|athleteprofile-1767226940915-udi6n5,0,84,100%_bots,16,16,false
2027,tournament-2027-bog-mas-w01-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-nai-sil-w02-1,Silver,"Nicolás Ramos & Emiliano Silva",athleteprofile-1767226978915-tu5d74|athleteprofile-1767226940915-udi6n5,0,84,100%_bots,16,16,false
2027,tournament-2027-riy-gol-w02-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-bkk-bro-w03-1,Bronze,"Daniel Navarro & Enzo Herrera",athleteprofile-1767226907915-yiq30o|athleteprofile-1767226999915-xpiicm,0,82,100%_bots,16,16,false
2027,tournament-2027-cor-eli-w03-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-san-bro-w05-1,Bronze,"Alonso Rodríguez Martínez & Mario Del Castillo",real_alonso_rodriguez_martinez|real_mario_del_castillo,2,82,100%_reais,16,16,false
2027,tournament-2027-sha-sil-w05-2,Silver,"Enzo Jensen Sirvent & Luis Hernández Quesada",real_enzo_jensen_sirvent|real_luis_hernandez_quesada,2,82,100%_reais,16,16,false
2027,tournament-2027-mex-mas-w05-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-mia-pla-w06-1,Platinum,"Franco Stupaczuk & Miguel Yanguas",real_franco_stupaczuk|real_miguel_yanguas,2,90.5,100%_reais,32,32,false
2027,tournament-2027-lon-cro-w06-2,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2027,tournament-2027-riy-bro-w07-1,Bronze,"Daniel Ferrer 165 & Daniel Campos",athleteprofile-1767226960915-ool99f|athleteprofile-1767226938915-rutk63,0,83,100%_bots,16,16,false
2027,tournament-2027-tor-sil-w08-1,Silver,"Felipe Costa & Santiago García",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767226947915-8w8p9e,0,85.5,100%_bots,16,16,false
2027,tournament-2027-nyc-gol-w08-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-osa-eli-w08-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-dub-bro-w09-1,Bronze,"Ignacio Vilariño Gestoso & Teodoro Zapata",real_ignacio_vilarino_gestoso|real_teodoro_zapata,2,81.5,100%_reais,16,16,false
2027,tournament-2027-doh-mas-w10-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-mex-bro-w11-1,Bronze,"Felipe Costa & Santiago García",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767226947915-8w8p9e,0,85.5,100%_bots,16,16,false
2027,tournament-2027-mel-sil-w11-2,Silver,"Felipe Navarro & Mateo García",athleteprofile-1767227008915-2gw2xq|athleteprofile-1767226930915-rv1yyi,0,83,100%_bots,16,16,false
2027,tournament-2027-lim-bro-w13-1,Bronze,"Felipe Navarro & Mateo García",athleteprofile-1767227008915-2gw2xq|athleteprofile-1767226930915-rv1yyi,0,83.5,100%_bots,16,16,false
2027,tournament-2027-ams-eli-w13-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-bue-sil-w14-1,Silver,"Felipe Costa & Santiago García",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767226947915-8w8p9e,0,86.5,100%_bots,16,16,false
2027,tournament-2027-sin-gol-w14-2,Gold,"Javier Garrido & Franco Renato Dal Bianco",real_javier_garrido|real_franco_renato_dal_bianco,2,85,100%_reais,24,24,false
2027,tournament-2027-bog-mas-w14-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-cas-pla-w14-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2027,tournament-2027-ath-bro-w15-1,Bronze,"Guillermo Collado & Francisco Cabeza Teres",real_guillermo_collado|real_francisco_cabeza_teres,2,82.5,100%_reais,16,16,false
2027,tournament-2027-lis-bro-w17-1,Bronze,"Marc Quílez & Federico Mouriño",real_marc_quilez|real_federico_mourino,2,82,100%_reais,16,16,false
2027,tournament-2027-mum-sil-w17-2,Silver,"Nicolás Ramos & Emiliano Silva",athleteprofile-1767226978915-tu5d74|athleteprofile-1767226940915-udi6n5,0,85,100%_bots,16,16,false
2027,tournament-2027-nai-eli-w17-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-lax-cro-w18-1,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-tok-bro-w19-1,Bronze,"Tomás Santos & Gonzalo Pereira",athleteprofile-1767227002915-dbo1e4|athleteprofile-1767227006915-21tovn,0,80.5,100%_bots,16,16,false
2027,tournament-2027-bue-mas-w19-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-tor-sil-w20-1,Silver,"Felipe Vega & Samuel Acosta",athleteprofile-1767226958915-1mrae5|athleteprofile-1767227085915-0arzhg,0,80.5,100%_bots,16,16,false
2027,tournament-2027-cun-gol-w20-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-sha-bro-w21-1,Bronze,"Marc Quílez & Federico Mouriño",real_marc_quilez|real_federico_mourino,2,82,100%_reais,16,16,false
2027,tournament-2027-bcn-pla-w22-1,Platinum,"Felipe Costa & Santiago García",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767226947915-8w8p9e,0,86.5,100%_bots,32,32,false
2027,tournament-2027-cor-eli-w22-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-sao-bro-w23-1,Bronze,"Daniel Ferrer 165 & Daniel Campos",athleteprofile-1767226960915-ool99f|athleteprofile-1767226938915-rutk63,0,83,100%_bots,16,16,false
2027,tournament-2027-san-sil-w23-2,Silver,"Clément Geens & Dylan Guichard",real_clement_geens|real_dylan_guichard,2,79.5,100%_reais,16,16,false
2027,tournament-2027-bue-bro-w24-1,Bronze,"Felipe Vega & Samuel Acosta",athleteprofile-1767226958915-1mrae5|athleteprofile-1767227085915-0arzhg,0,80.5,100%_bots,16,16,false
2027,tournament-2027-mex-mas-w24-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-tor-gol-w25-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-mon-bro-w26-1,Bronze,"Ignacio Vilariño Gestoso & Teodoro Zapata",real_ignacio_vilarino_gestoso|real_teodoro_zapata,2,81.5,100%_reais,16,16,false
2027,tournament-2027-lim-sil-w26-2,Silver,"Gonzalo Santos & Samuel Giménez",athleteprofile-1767226969915-dl8yev|athleteprofile-1767227031915-yo4j39,0,81,100%_bots,16,16,false
2027,tournament-2027-rom-eli-w27-1,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-mel-bro-w28-1,Bronze,"Tomás Santos & Gonzalo Pereira",athleteprofile-1767227002915-dbo1e4|athleteprofile-1767227006915-21tovn,0,80.5,100%_bots,16,16,false
2027,tournament-2027-seo-sil-w29-1,Silver,"Salvador Oria & Marco Cassetta",real_salvador_oria|real_marco_cassetta,2,79.5,100%_reais,16,16,false
2027,tournament-2027-mum-mas-w29-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-ams-pla-w29-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,32,32,false
2027,tournament-2027-sto-cro-w29-4,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-bkk-bro-w30-1,Bronze,"Ignacio Vilariño Gestoso & Teodoro Zapata",real_ignacio_vilarino_gestoso|real_teodoro_zapata,2,81.5,100%_reais,16,16,false
2027,tournament-2027-cpt-gol-w31-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-pra-bro-w32-1,Bronze,"Salvador Oria & Marco Cassetta",real_salvador_oria|real_marco_cassetta,2,79.5,100%_reais,16,16,false
2027,tournament-2027-cor-sil-w32-2,Silver,"Albert Roglán Pons & Pablo López",real_albert_roglan_pons|athleteprofile-1767226919915-hxviuh,1,79.5,mista,16,16,false
2027,tournament-2027-sao-eli-w32-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-dub-mas-w33-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-sha-bro-w34-1,Bronze,"João Giménez & Samuel Suárez",athleteprofile-1767226950915-t2zyz4|athleteprofile-1767226979915-5to5a4,0,83,100%_bots,16,16,false
2027,tournament-2027-doh-sil-w35-1,Silver,"Tomás Santos & Gonzalo Pereira",athleteprofile-1767227002915-dbo1e4|athleteprofile-1767227006915-21tovn,0,81,100%_bots,16,16,false
2027,tournament-2027-cas-bro-w36-1,Bronze,"João Giménez & Samuel Suárez",athleteprofile-1767226950915-t2zyz4|athleteprofile-1767226979915-5to5a4,0,83,100%_bots,16,16,false
2027,tournament-2027-tor-eli-w36-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,20,20,false
2027,tournament-2027-ath-gol-w37-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-mad-pla-w37-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2027,tournament-2027-osa-bro-w38-1,Bronze,"Emilio Sánchez Chamero & Víctor Mena",real_emilio_sanchez_chamero|real_victor_mena,2,80,100%_reais,16,16,false
2027,tournament-2027-nai-sil-w38-2,Silver,"Tomás Santos & Gonzalo Pereira",athleteprofile-1767227002915-dbo1e4|athleteprofile-1767227006915-21tovn,0,81,100%_bots,16,16,false
2027,tournament-2027-mum-mas-w38-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-seo-bro-w40-1,Bronze,"Nicolás Sánchez & Rafael Romero",athleteprofile-1767227077915-n4q00o|athleteprofile-1767227103915-kawjiz,0,77.5,100%_bots,16,16,false
2027,tournament-2027-sin-sil-w41-1,Silver,"João Giménez & Samuel Suárez",athleteprofile-1767226950915-t2zyz4|athleteprofile-1767226979915-5to5a4,0,83,100%_bots,16,16,false
2027,tournament-2027-bcn-eli-w41-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-sao-cro-w41-3,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-mex-bro-w42-1,Bronze,"João Giménez & Samuel Suárez",athleteprofile-1767226950915-t2zyz4|athleteprofile-1767226979915-5to5a4,0,83,100%_bots,16,16,false
2027,tournament-2027-bkk-gol-w43-1,Gold,"Felipe Navarro & Mateo García",athleteprofile-1767227008915-2gw2xq|athleteprofile-1767226930915-rv1yyi,0,84,100%_bots,24,24,false
2027,tournament-2027-tor-mas-w43-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2027,tournament-2027-sha-bro-w44-1,Bronze,"Luciano Capra & Maximiliano Sánchez",real_luciano_capra|real_maximiliano_sanchez,2,81,100%_reais,16,16,false
2027,tournament-2027-rio-sil-w44-2,Silver,"Antón Sans & Pedro Meléndez Amaya",real_anton_sans|real_pedro_melendez_amaya,2,79,100%_reais,16,16,false
2027,tournament-2027-bog-pla-w45-1,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,32,32,false
2027,tournament-2027-tok-bro-w46-1,Bronze,"Carlos Vega & Rubén Pereira",athleteprofile-1767226939915-4nim4c|athleteprofile-1767227192915-y7mmxw,0,79,100%_bots,16,16,false
