year,tournament_id,tier,champion_name,champion_ids,champion_real_count,champion_ovr_avg,classification,main_draw_size,simulated_entrants,incomplete
2026,tournament-2026-pra-cro-w06-2,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,93.5,100%_reais,20,20,false
2026,tournament-2026-dub-bro-w07-1,Bronze,"Mateo Acosta 250 & Enzo Torres",athleteprofile-1767227045915-hfqo6m|athleteprofile-1767227043915-qdlkzz,0,75.5,100%_bots,16,16,false
2026,tournament-2026-bcn-sil-w08-1,Silver,"Mateo Acosta 250 & Enzo Torres",athleteprofile-1767227045915-hfqo6m|athleteprofile-1767227043915-qdlkzz,0,75.5,100%_bots,16,16,false
2026,tournament-2026-doh-gol-w08-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96,100%_reais,24,24,false
2026,tournament-2026-lim-eli-w08-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,93.5,100%_reais,20,20,false
2026,tournament-2026-riy-bro-w09-1,Bronze,"João Silva & Emiliano Torres",athleteprofile-1767226955915-szhxro|athleteprofile-1767227184915-sflk96,0,74,100%_bots,16,16,false
2026,tournament-2026-nai-mas-w10-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96,100%_reais,24,24,false
2026,tournament-2026-bkk-bro-w11-1,Bronze,"Thiago Miranda & Rafael Vega",athleteprofile-1767227171915-pm1vug|athleteprofile-1767227071915-32pk42,0,70.5,100%_bots,16,16,false
2026,tournament-2026-sha-sil-w11-2,Silver,"Thiago Ortiz & Franco Castro",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226963915-9dgbi5,0,78,100%_bots,16,16,false
2026,tournament-2026-akl-bro-w13-1,Bronze,"Thiago Ortiz & Franco Castro",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226963915-9dgbi5,0,78,100%_bots,16,16,false
2026,tournament-2026-mil-eli-w13-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94,100%_reais,20,20,false
2026,tournament-2026-cun-sil-w14-1,Silver,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,83.5,100%_bots,16,16,false
2026,tournament-2026-ist-gol-w14-2,Gold,"Pablo Rojas & Pablo López",athleteprofile-1767226943915-02qiim|athleteprofile-1767226919915-hxviuh,0,82.5,100%_bots,24,24,false
2026,tournament-2026-sin-mas-w14-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96,100%_reais,24,24,false
2026,tournament-2026-mia-pla-w14-3,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94,100%_reais,32,32,false
2026,tournament-2026-lon-bro-w15-1,Bronze,"Rubén Giménez & Bruno Miranda",athleteprofile-1767227097915-tb7azt|athleteprofile-1767227068915-7f5k7q,0,74.5,100%_bots,16,16,false
2026,tournament-2026-nyc-bro-w17-1,Bronze,"Carlos Vega & Gonzalo Cabrera",athleteprofile-1767226939915-4nim4c|athleteprofile-1767227083915-xmgv2m,0,77.5,100%_bots,16,16,false
2026,tournament-2026-cas-sil-w17-2,Silver,"Ignacio Santos & Gonzalo Méndez",athleteprofile-1767226964915-1622oy|athleteprofile-1767226918915-bhbzf9,0,82,100%_bots,16,16,false
2026,tournament-2026-mex-eli-w17-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96,100%_reais,20,20,false
2026,tournament-2026-cor-cro-w18-1,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96,100%_reais,20,20,false
2026,tournament-2026-akl-bro-w19-1,Bronze,"Carlos Vega & Gonzalo Cabrera",athleteprofile-1767226939915-4nim4c|athleteprofile-1767227083915-xmgv2m,0,77.5,100%_bots,16,16,false
2026,tournament-2026-bog-mas-w19-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94,100%_reais,24,24,false
2026,tournament-2026-mon-sil-w20-1,Silver,"Marco Ferrer & Bruno Molina",athleteprofile-1767226908915-hwgysa|athleteprofile-1767227003915-325kcl,0,77.5,100%_bots,16,16,false
2026,tournament-2026-mel-gol-w20-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94,100%_reais,24,24,false
2026,tournament-2026-seo-bro-w21-1,Bronze,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,84,100%_bots,16,16,false
2026,tournament-2026-cas-pla-w22-1,Platinum,"Pablo Lijó & Javier Ruiz",real_pablo_lijo|real_javier_ruiz,2,82,100%_reais,32,32,false
2026,tournament-2026-nyc-eli-w22-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,20,20,false
2026,tournament-2026-bcn-bro-w23-1,Bronze,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,84.5,100%_bots,16,16,false
2026,tournament-2026-doh-sil-w23-2,Silver,"Pablo Vega & Javier Silva",athleteprofile-1767226948915-kv8q4c|athleteprofile-1767227049915-zwqemr,0,78.5,100%_bots,16,16,false
2026,tournament-2026-syd-bro-w24-1,Bronze,"Felipe Costa & Bruno Romero",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767227017915-to59ch,0,79.5,100%_bots,16,16,false
2026,tournament-2026-nai-mas-w24-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,24,24,false
2026,tournament-2026-sao-gol-w25-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2026,tournament-2026-cpt-bro-w26-1,Bronze,"Marco Ferrer & Bruno Molina",athleteprofile-1767226908915-hwgysa|athleteprofile-1767227003915-325kcl,0,78,100%_bots,16,16,false
2026,tournament-2026-dub-sil-w26-2,Silver,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,84.5,100%_bots,16,16,false
2026,tournament-2026-bog-eli-w27-1,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,20,20,false
2026,tournament-2026-riy-bro-w28-1,Bronze,"Carlos Vega & Gonzalo Cabrera",athleteprofile-1767226939915-4nim4c|athleteprofile-1767227083915-xmgv2m,0,77.5,100%_bots,16,16,false
2026,tournament-2026-cun-sil-w29-1,Silver,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,84.5,100%_bots,16,16,false
2026,tournament-2026-san-mas-w29-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,24,24,false
2026,tournament-2026-tor-pla-w29-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,32,32,false
2026,tournament-2026-sin-cro-w29-4,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,20,20,false
2026,tournament-2026-lis-bro-w30-1,Bronze,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,84.5,100%_bots,16,16,false
2026,tournament-2026-syd-gol-w31-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2026,tournament-2026-ath-bro-w32-1,Bronze,"Thiago Ortiz & Franco Castro",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226963915-9dgbi5,0,79.5,100%_bots,16,16,false
2026,tournament-2026-mia-sil-w32-2,Silver,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,84.5,100%_bots,16,16,false
2026,tournament-2026-mel-eli-w32-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2026,tournament-2026-bue-mas-w33-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2026,tournament-2026-sao-bro-w34-1,Bronze,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,84.5,100%_bots,16,16,false
2026,tournament-2026-cph-sil-w35-1,Silver,"Hugo Pereira & Mateo García",athleteprofile-1767226909915-3bq63r|athleteprofile-1767226930915-rv1yyi,0,83.5,100%_bots,16,16,false
2026,tournament-2026-rom-bro-w36-1,Bronze,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,84.5,100%_bots,16,16,false
2026,tournament-2026-mex-eli-w36-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2026,tournament-2026-cor-gol-w37-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2026,tournament-2026-mon-pla-w37-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2026,tournament-2026-sin-bro-w38-1,Bronze,"Hugo Pereira & Mateo García",athleteprofile-1767226909915-3bq63r|athleteprofile-1767226930915-rv1yyi,0,84,100%_bots,16,16,false
2026,tournament-2026-bcn-sil-w38-2,Silver,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,84.5,100%_bots,16,16,false
2026,tournament-2026-cun-mas-w38-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2026,tournament-2026-sto-bro-w40-1,Bronze,"Nicolás García & Tomás Martínez",athleteprofile-1767227041915-ufeoz3|athleteprofile-1767227051915-b8wfzj,0,74,100%_bots,16,16,false
2026,tournament-2026-rio-sil-w41-1,Silver,"Álvaro Cabrera & Miguel Romero",athleteprofile-1767227005915-cl7qa5|athleteprofile-1767226915915-wcvivp,0,75.5,100%_bots,16,16,false
2026,tournament-2026-lax-eli-w41-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2026,tournament-2026-tor-cro-w41-3,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2026,tournament-2026-riy-bro-w42-1,Bronze,"Gonzalo Giménez & Diego Vega",athleteprofile-1767226995915-ofb73e|athleteprofile-1767227001915-vg4klk,0,79,100%_bots,16,16,false
2026,tournament-2026-ams-gol-w43-1,Gold,"Thiago Pereira & Mateo Costa",athleteprofile-1767226904915-hm24k2|athleteprofile-1767226914915-lgx32y,0,86,100%_bots,24,24,false
2026,tournament-2026-lis-mas-w43-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2026,tournament-2026-bog-bro-w44-1,Bronze,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,84.5,100%_bots,16,16,false
2026,tournament-2026-bkk-sil-w44-2,Silver,"Samuel Giménez & Adrián Castro",athleteprofile-1767227031915-yo4j39|athleteprofile-1767226925915-3feq9a,0,77,100%_bots,16,16,false
2026,tournament-2026-mel-pla-w45-1,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2026,tournament-2026-par-bro-w46-1,Bronze,"Carlos Martínez & Rafael López",athleteprofile-1767227287915-pbnq7q|athleteprofile-1767227058915-g8lg9n,0,70,100%_bots,16,16,false
2026,tournament-2026-osa-eli-w46-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2026,tournament-2026-akl-sil-w47-1,Silver,"Mateo Acosta 250 & Enzo Torres",athleteprofile-1767227045915-hfqo6m|athleteprofile-1767227043915-qdlkzz,0,76.5,100%_bots,16,16,false
2026,tournament-2026-ams-leg-w52-1,Legacy Finals,"Juan Lebrón & Leandro Augsburger",real_juan_lebron|real_leandro_augsburger,2,89.5,100%_reais,8,7,true
2027,tournament-2027-pra-bro-w01-1,Bronze,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,84.5,100%_bots,16,16,false
2027,tournament-2027-bog-mas-w01-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-nai-sil-w02-1,Silver,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,84.5,100%_bots,16,16,false
2027,tournament-2027-riy-gol-w02-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-bkk-bro-w03-1,Bronze,"Santiago Suárez 903 & Enzo Ortiz 901",athleteprofile-1767227698915-kuf58u|athleteprofile-1767227696915-ocdowz,0,84,100%_bots,16,16,false
2027,tournament-2027-cor-eli-w03-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-san-bro-w05-1,Bronze,"Daniel Ferrer 165 & Diego Ortiz",athleteprofile-1767226960915-ool99f|athleteprofile-1767227055915-x9s318,0,79,100%_bots,16,16,false
2027,tournament-2027-sha-sil-w05-2,Silver,"Diego Castro & Bruno Acosta",athleteprofile-1767226924915-11bsx7|athleteprofile-1767226933915-lprwx4,0,84.5,100%_bots,16,16,false
2027,tournament-2027-mex-mas-w05-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-mia-pla-w06-1,Platinum,"Franco Stupaczuk & Miguel Yanguas",real_franco_stupaczuk|real_miguel_yanguas,2,90.5,100%_reais,32,32,false
2027,tournament-2027-lon-cro-w06-2,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2027,tournament-2027-riy-bro-w07-1,Bronze,"Felipe Costa & Bruno Romero",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767227017915-to59ch,0,81.5,100%_bots,16,16,false
2027,tournament-2027-tor-sil-w08-1,Silver,"Felipe Costa & Bruno Romero",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767227017915-to59ch,0,82,100%_bots,16,16,false
2027,tournament-2027-nyc-gol-w08-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-osa-eli-w08-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-dub-bro-w09-1,Bronze,"Mateo Molina & Marco Pereira",athleteprofile-1767226986915-x3j50n|athleteprofile-1767226959915-le534g,0,81,100%_bots,16,16,false
2027,tournament-2027-doh-mas-w10-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-mex-bro-w11-1,Bronze,"Nicolás Méndez & Martín Sánchez",athleteprofile-1767226931915-der2t9|athleteprofile-1767226932915-cim4sy,0,81,100%_bots,16,16,false
2027,tournament-2027-mel-sil-w11-2,Silver,"Pedro Meléndez Amaya & Marco Cassetta",real_pedro_melendez_amaya|real_marco_cassetta,2,79,100%_reais,16,16,false
2027,tournament-2027-lim-bro-w13-1,Bronze,"Mateo Molina & Marco Pereira",athleteprofile-1767226986915-x3j50n|athleteprofile-1767226959915-le534g,0,81,100%_bots,16,16,false
2027,tournament-2027-ams-eli-w13-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-bue-sil-w14-1,Silver,"Enzo Jensen Sirvent & Luis Hernández Quesada",real_enzo_jensen_sirvent|real_luis_hernandez_quesada,2,82,100%_reais,16,16,false
2027,tournament-2027-sin-gol-w14-2,Gold,"Felipe Costa & Bruno Romero",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767227017915-to59ch,0,82.5,100%_bots,24,24,false
2027,tournament-2027-bog-mas-w14-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-cas-pla-w14-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2027,tournament-2027-ath-bro-w15-1,Bronze,"Pedro Meléndez Amaya & Marco Cassetta",real_pedro_melendez_amaya|real_marco_cassetta,2,79,100%_reais,16,16,false
2027,tournament-2027-lis-bro-w17-1,Bronze,"Samuel Giménez & Adrián Castro",athleteprofile-1767227031915-yo4j39|athleteprofile-1767226925915-3feq9a,0,77.5,100%_bots,16,16,false
2027,tournament-2027-mum-sil-w17-2,Silver,"Mateo Molina & Marco Pereira",athleteprofile-1767226986915-x3j50n|athleteprofile-1767226959915-le534g,0,81,100%_bots,16,16,false
2027,tournament-2027-nai-eli-w17-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-lax-cro-w18-1,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-tok-bro-w19-1,Bronze,"Francisco Cabeza Teres & Ignacio Vilariño Gestoso",real_francisco_cabeza_teres|real_ignacio_vilarino_gestoso,2,82,100%_reais,16,16,false
2027,tournament-2027-bue-mas-w19-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-tor-sil-w20-1,Silver,"Francisco Cabeza Teres & Ignacio Vilariño Gestoso",real_francisco_cabeza_teres|real_ignacio_vilarino_gestoso,2,82,100%_reais,16,16,false
2027,tournament-2027-cun-gol-w20-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-sha-bro-w21-1,Bronze,"Francisco Cabeza Teres & Ignacio Vilariño Gestoso",real_francisco_cabeza_teres|real_ignacio_vilarino_gestoso,2,82,100%_reais,16,16,false
2027,tournament-2027-bcn-pla-w22-1,Platinum,"Martín Campos 252 & Felipe Acosta",athleteprofile-1767227047915-hn7ye1|athleteprofile-1767226916915-jo6q0x,0,84,100%_bots,32,32,false
2027,tournament-2027-cor-eli-w22-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-sao-bro-w23-1,Bronze,"Nicolás Méndez & Martín Sánchez",athleteprofile-1767226931915-der2t9|athleteprofile-1767226932915-cim4sy,0,82,100%_bots,16,16,false
2027,tournament-2027-san-sil-w23-2,Silver,"Gonzalo Giménez & Diego Vega",athleteprofile-1767226995915-ofb73e|athleteprofile-1767227001915-vg4klk,0,80.5,100%_bots,16,16,false
2027,tournament-2027-bue-bro-w24-1,Bronze,"Felipe Costa & Bruno Romero",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767227017915-to59ch,0,82.5,100%_bots,16,16,false
2027,tournament-2027-mex-mas-w24-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-tor-gol-w25-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-mon-bro-w26-1,Bronze,"Bruno Ferrer & Álvaro Herrera",athleteprofile-1767227094915-oiyouw|athleteprofile-1767226946915-ffp80z,0,79,100%_bots,16,16,false
2027,tournament-2027-lim-sil-w26-2,Silver,"Felipe Costa & Bruno Romero",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767227017915-to59ch,0,82.5,100%_bots,16,16,false
2027,tournament-2027-rom-eli-w27-1,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-mel-bro-w28-1,Bronze,"Santiago Martínez & Martín Cabrera",athleteprofile-1767227012915-4gp8kc|athleteprofile-1767227016915-peq1p0,0,79.5,100%_bots,16,16,false
2027,tournament-2027-seo-sil-w29-1,Silver,"Nicolás Méndez & Martín Sánchez",athleteprofile-1767226931915-der2t9|athleteprofile-1767226932915-cim4sy,0,82,100%_bots,16,16,false
2027,tournament-2027-mum-mas-w29-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-ams-pla-w29-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,32,32,false
2027,tournament-2027-sto-cro-w29-4,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-bkk-bro-w30-1,Bronze,"Gonzalo Sánchez & Emiliano Medina",athleteprofile-1767226945915-x2pj6y|athleteprofile-1767226993915-rsxjdl,0,80.5,100%_bots,16,16,false
2027,tournament-2027-cpt-gol-w31-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-pra-bro-w32-1,Bronze,"Daniel Ferrer 165 & Diego Ortiz",athleteprofile-1767226960915-ool99f|athleteprofile-1767227055915-x9s318,0,79,100%_bots,16,16,false
2027,tournament-2027-cor-sil-w32-2,Silver,"Juan Ignacio De Pascual & Álvaro Cepero",real_juan_ignacio_de_pascual|real_alvaro_cepero,2,82,100%_reais,16,16,false
2027,tournament-2027-sao-eli-w32-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-dub-mas-w33-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-sha-bro-w34-1,Bronze,"Ignacio Sager & João Giménez",real_ignacio_sager|athleteprofile-1767226950915-t2zyz4,1,82.5,mista,16,16,false
2027,tournament-2027-doh-sil-w35-1,Silver,"Mateo García & Rafael Vega",athleteprofile-1767226930915-rv1yyi|athleteprofile-1767227071915-32pk42,0,83,100%_bots,16,16,false
2027,tournament-2027-cas-bro-w36-1,Bronze,"Mateo García & Rafael Vega",athleteprofile-1767226930915-rv1yyi|athleteprofile-1767227071915-32pk42,0,83,100%_bots,16,16,false
2027,tournament-2027-tor-eli-w36-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,20,20,false
2027,tournament-2027-ath-gol-w37-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-mad-pla-w37-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2027,tournament-2027-osa-bro-w38-1,Bronze,"Mateo García & Rafael Vega",athleteprofile-1767226930915-rv1yyi|athleteprofile-1767227071915-32pk42,0,83,100%_bots,16,16,false
2027,tournament-2027-nai-sil-w38-2,Silver,"Marc Quílez & Federico Mouriño",real_marc_quilez|real_federico_mourino,2,82,100%_reais,16,16,false
2027,tournament-2027-mum-mas-w38-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-seo-bro-w40-1,Bronze,"Bruno Ferrer & Álvaro Herrera",athleteprofile-1767227094915-oiyouw|athleteprofile-1767226946915-ffp80z,0,79,100%_bots,16,16,false
2027,tournament-2027-sin-sil-w41-1,Silver,"Ignacio Cabrera & Mateo Rojas 445",athleteprofile-1767226991915-cdstq8|athleteprofile-1767227240915-yuyzpv,0,73,100%_bots,16,16,false
2027,tournament-2027-bcn-eli-w41-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-sao-cro-w41-3,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-mex-bro-w42-1,Bronze,"Daniel Ferrer 165 & Diego Ortiz",athleteprofile-1767226960915-ool99f|athleteprofile-1767227055915-x9s318,0,79,100%_bots,16,16,false
2027,tournament-2027-bkk-gol-w43-1,Gold,"Ignacio Sager & João Giménez",real_ignacio_sager|athleteprofile-1767226950915-t2zyz4,1,82.5,mista,24,24,false
2027,tournament-2027-tor-mas-w43-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2027,tournament-2027-sha-bro-w44-1,Bronze,"Samuel Acosta 348 & Bruno Castro",athleteprofile-1767227143915-lcslls|athleteprofile-1767227061915-sghk7p,0,76.5,100%_bots,16,16,false
2027,tournament-2027-rio-sil-w44-2,Silver,"Gonzalo Méndez & Ignacio Santos",athleteprofile-1767226918915-bhbzf9|athleteprofile-1767226964915-1622oy,0,86,100%_bots,16,16,false
