year,tournament_id,tier,champion_name,champion_ids,champion_real_count,champion_ovr_avg,classification,main_draw_size,simulated_entrants,incomplete
2026,tournament-2026-mel-gol-w20-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94,100%_reais,24,24,false
2026,tournament-2026-seo-bro-w21-1,Bronze,"Thiago Pereira & Adrián Ferrer",athleteprofile-1767226904915-hm24k2|athleteprofile-1767226989915-wsm0dp,0,82,100%_bots,16,16,false
2026,tournament-2026-cas-pla-w22-1,Platinum,"Mateo Molina & Diego Castro",athleteprofile-1767226986915-x3j50n|athleteprofile-1767226924915-11bsx7,0,81.5,100%_bots,32,32,false
2026,tournament-2026-nyc-eli-w22-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,20,20,false
2026,tournament-2026-bcn-bro-w23-1,Bronze,"Felipe Vega & Enzo Ortiz",athleteprofile-1767226958915-1mrae5|athleteprofile-1767226922915-j9xfuw,0,83.5,100%_bots,16,16,false
2026,tournament-2026-doh-sil-w23-2,Silver,"Thiago Ortiz & Mateo Costa",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226914915-lgx32y,0,81.5,100%_bots,16,16,false
2026,tournament-2026-syd-bro-w24-1,Bronze,"Thiago Ortiz & Mateo Costa",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226914915-lgx32y,0,81.5,100%_bots,16,16,false
2026,tournament-2026-nai-mas-w24-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,24,24,false
2026,tournament-2026-sao-gol-w25-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2026,tournament-2026-cpt-bro-w26-1,Bronze,"Felipe Costa & Marco Pereira",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767226959915-le534g,0,81.5,100%_bots,16,16,false
2026,tournament-2026-dub-sil-w26-2,Silver,"João Silva & Pablo Vega",athleteprofile-1767226955915-szhxro|athleteprofile-1767226948915-kv8q4c,0,82,100%_bots,16,16,false
2026,tournament-2026-bog-eli-w27-1,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,20,20,false
2026,tournament-2026-riy-bro-w28-1,Bronze,"Pablo Medina & Gonzalo Santos",athleteprofile-1767227011915-ze2jn0|athleteprofile-1767226969915-dl8yev,0,80,100%_bots,16,16,false
2026,tournament-2026-cun-sil-w29-1,Silver,"Samuel Suárez & Marcos González Blanco",athleteprofile-1767226979915-5to5a4|real_marcos_gonzalez_blanco,1,81,mista,16,16,false
2026,tournament-2026-san-mas-w29-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,24,24,false
2026,tournament-2026-tor-pla-w29-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,32,32,false
2026,tournament-2026-sin-cro-w29-4,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,20,20,false
2026,tournament-2026-lis-bro-w30-1,Bronze,"Thiago Ortiz & Mateo Costa",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226914915-lgx32y,0,81.5,100%_bots,16,16,false
2026,tournament-2026-syd-gol-w31-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2026,tournament-2026-ath-bro-w32-1,Bronze,"Felipe Vega & Enzo Ortiz",athleteprofile-1767226958915-1mrae5|athleteprofile-1767226922915-j9xfuw,0,84.5,100%_bots,16,16,false
2026,tournament-2026-mia-sil-w32-2,Silver,"Thiago Ortiz & Mateo Costa",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226914915-lgx32y,0,82.5,100%_bots,16,16,false
2026,tournament-2026-mel-eli-w32-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2026,tournament-2026-bue-mas-w33-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2026,tournament-2026-sao-bro-w34-1,Bronze,"Pedro Torres & Javier Ferrer",athleteprofile-1767226949915-kqur3p|athleteprofile-1767227018915-e31buh,0,80,100%_bots,16,16,false
2026,tournament-2026-cph-sil-w35-1,Silver,"Thiago López & Álvaro Cabrera",athleteprofile-1767227079915-3zctto|athleteprofile-1767227005915-cl7qa5,0,75,100%_bots,16,16,false
2026,tournament-2026-rom-bro-w36-1,Bronze,"Thiago Ortiz & Mateo Costa",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226914915-lgx32y,0,82.5,100%_bots,16,16,false
2026,tournament-2026-mex-eli-w36-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2026,tournament-2026-cor-gol-w37-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2026,tournament-2026-mon-pla-w37-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2026,tournament-2026-sin-bro-w38-1,Bronze,"João Silva & Pablo Vega",athleteprofile-1767226955915-szhxro|athleteprofile-1767226948915-kv8q4c,0,82,100%_bots,16,16,false
2026,tournament-2026-bcn-sil-w38-2,Silver,"Emiliano Santos & Diego Cabrera",athleteprofile-1767226984915-fs8s5c|athleteprofile-1767227052915-m9qgn4,0,79,100%_bots,16,16,false
2026,tournament-2026-cun-mas-w38-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2026,tournament-2026-sto-bro-w40-1,Bronze,"Nicolás Ramos 253 & Carlos Castro",athleteprofile-1767227048915-clm7pz|athleteprofile-1767226983915-ciovwa,0,77.5,100%_bots,16,16,false
2026,tournament-2026-rio-sil-w41-1,Silver,"Enzo Suárez 365 & Bruno Herrera",athleteprofile-1767227160915-l7negs|athleteprofile-1767227221915-hbgh55,0,69.5,100%_bots,16,16,false
2026,tournament-2026-lax-eli-w41-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2026,tournament-2026-tor-cro-w41-3,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2026,tournament-2026-riy-bro-w42-1,Bronze,"Pablo Medina & Gonzalo Santos",athleteprofile-1767227011915-ze2jn0|athleteprofile-1767226969915-dl8yev,0,80.5,100%_bots,16,16,false
2026,tournament-2026-ams-gol-w43-1,Gold,"Marc Sintes Villalonga & Enrique Goenaga",real_marc_sintes_villalonga|real_enrique_goenaga,2,81.5,100%_reais,24,24,false
2026,tournament-2026-lis-mas-w43-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2026,tournament-2026-bog-bro-w44-1,Bronze,"Miguel Romero & André Martínez",athleteprofile-1767226915915-wcvivp|athleteprofile-1767226961915-pllenj,0,84,100%_bots,16,16,false
2026,tournament-2026-bkk-sil-w44-2,Silver,"Thiago Ortiz & Mateo Costa",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226914915-lgx32y,0,83,100%_bots,16,16,false
2026,tournament-2026-mel-pla-w45-1,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2026,tournament-2026-par-bro-w46-1,Bronze,"Mateo García 326 & Álvaro Romero 405",athleteprofile-1767227121915-r8cp40|athleteprofile-1767227200915-367gz3,0,70.5,100%_bots,16,16,false
2026,tournament-2026-osa-eli-w46-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2026,tournament-2026-akl-sil-w47-1,Silver,"Lucas Navarro & Samuel Rojas",athleteprofile-1767227098915-igmloo|athleteprofile-1767226926915-m8ubjj,0,77.5,100%_bots,16,16,false
2026,tournament-2026-ams-leg-w52-1,Legacy Finals,"Juan Lebrón & Leandro Augsburger",real_juan_lebron|real_leandro_augsburger,2,89.5,100%_reais,8,7,true
2027,tournament-2027-pra-bro-w01-1,Bronze,"Gonzalo Giménez & Diego Vega",athleteprofile-1767226995915-ofb73e|athleteprofile-1767227001915-vg4klk,0,80,100%_bots,16,16,false
2027,tournament-2027-bog-mas-w01-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-nai-sil-w02-1,Silver,"Juan Ignacio De Pascual & Álvaro Cepero",real_juan_ignacio_de_pascual|real_alvaro_cepero,2,81.5,100%_reais,16,16,false
2027,tournament-2027-riy-gol-w02-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-bkk-bro-w03-1,Bronze,"Alonso Rodríguez Martínez & Ignacio Vilariño Gestoso",real_alonso_rodriguez_martinez|real_ignacio_vilarino_gestoso,2,82,100%_reais,16,16,false
2027,tournament-2027-cor-eli-w03-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-san-bro-w05-1,Bronze,"Pedro Torres & Javier Ferrer",athleteprofile-1767226949915-kqur3p|athleteprofile-1767227018915-e31buh,0,82,100%_bots,16,16,false
2027,tournament-2027-sha-sil-w05-2,Silver,"Nicolás Méndez & Ignacio Santos",athleteprofile-1767226931915-der2t9|athleteprofile-1767226964915-1622oy,0,84,100%_bots,16,16,false
2027,tournament-2027-mex-mas-w05-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-mia-pla-w06-1,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2027,tournament-2027-lon-cro-w06-2,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2027,tournament-2027-riy-bro-w07-1,Bronze,"Martín Torres & Rafael Pereira",athleteprofile-1767227233915-1yykhe|athleteprofile-1767227053915-dfrq0c,0,73.5,100%_bots,16,16,false
2027,tournament-2027-tor-sil-w08-1,Silver,"Juan Ignacio De Pascual & Álvaro Cepero",real_juan_ignacio_de_pascual|real_alvaro_cepero,2,81.5,100%_reais,16,16,false
2027,tournament-2027-nyc-gol-w08-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-osa-eli-w08-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-dub-bro-w09-1,Bronze,"Miguel Romero & André Martínez",athleteprofile-1767226915915-wcvivp|athleteprofile-1767226961915-pllenj,0,86,100%_bots,16,16,false
2027,tournament-2027-doh-mas-w10-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-mex-bro-w11-1,Bronze,"Gonzalo Santos & João Giménez",athleteprofile-1767226969915-dl8yev|athleteprofile-1767226950915-t2zyz4,0,83.5,100%_bots,16,16,false
2027,tournament-2027-mel-sil-w11-2,Silver,"Pedro Torres & Javier Ferrer",athleteprofile-1767226949915-kqur3p|athleteprofile-1767227018915-e31buh,0,82,100%_bots,16,16,false
2027,tournament-2027-lim-bro-w13-1,Bronze,"Thiago Ortiz & Mateo Costa",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226914915-lgx32y,0,83,100%_bots,16,16,false
2027,tournament-2027-ams-eli-w13-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-bue-sil-w14-1,Silver,"Pedro Torres & Javier Ferrer",athleteprofile-1767226949915-kqur3p|athleteprofile-1767227018915-e31buh,0,82,100%_bots,16,16,false
2027,tournament-2027-sin-gol-w14-2,Gold,"Thiago Pereira & Adrián Ferrer",athleteprofile-1767226904915-hm24k2|athleteprofile-1767226989915-wsm0dp,0,84.5,100%_bots,24,24,false
2027,tournament-2027-bog-mas-w14-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-cas-pla-w14-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2027,tournament-2027-ath-bro-w15-1,Bronze,"Marc Sintes Villalonga & Enrique Goenaga",real_marc_sintes_villalonga|real_enrique_goenaga,2,81.5,100%_reais,16,16,false
2027,tournament-2027-lis-bro-w17-1,Bronze,"João Silva & Pablo Vega",athleteprofile-1767226955915-szhxro|athleteprofile-1767226948915-kv8q4c,0,83,100%_bots,16,16,false
2027,tournament-2027-mum-sil-w17-2,Silver,"Ignacio Cabrera & Rafael Romero",athleteprofile-1767226991915-cdstq8|athleteprofile-1767227103915-kawjiz,0,79,100%_bots,16,16,false
2027,tournament-2027-nai-eli-w17-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-lax-cro-w18-1,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-tok-bro-w19-1,Bronze,"Marc Quílez & Federico Mouriño",real_marc_quilez|real_federico_mourino,2,82,100%_reais,16,16,false
2027,tournament-2027-bue-mas-w19-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-tor-sil-w20-1,Silver,"Marc Quílez & Federico Mouriño",real_marc_quilez|real_federico_mourino,2,82,100%_reais,16,16,false
2027,tournament-2027-cun-gol-w20-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-sha-bro-w21-1,Bronze,"Marc Quílez & Federico Mouriño",real_marc_quilez|real_federico_mourino,2,82,100%_reais,16,16,false
2027,tournament-2027-bcn-pla-w22-1,Platinum,"Tomás Vidal & Pedro Sánchez",athlete-003|athleteprofile-1767226965915-gvug3w,0,86,100%_bots,32,32,false
2027,tournament-2027-cor-eli-w22-2,Elite,"Felipe Acosta & Daniel Ferrer",athleteprofile-1767226916915-jo6q0x|athleteprofile-1767226902915-pm8m9c,0,91.5,100%_bots,20,20,false
2027,tournament-2027-sao-bro-w23-1,Bronze,"Thiago Ortiz & Mateo Costa",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226914915-lgx32y,0,83.5,100%_bots,16,16,false
2027,tournament-2027-san-sil-w23-2,Silver,"Clément Geens & Dylan Guichard",real_clement_geens|real_dylan_guichard,2,79.5,100%_reais,16,16,false
2027,tournament-2027-bue-bro-w24-1,Bronze,"Marc Sintes Villalonga & Enrique Goenaga",real_marc_sintes_villalonga|real_enrique_goenaga,2,81.5,100%_reais,16,16,false
2027,tournament-2027-mex-mas-w24-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-tor-gol-w25-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-mon-bro-w26-1,Bronze,"Thiago Ortiz & Mateo Costa",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226914915-lgx32y,0,84.5,100%_bots,16,16,false
2027,tournament-2027-lim-sil-w26-2,Silver,"Marc Sintes Villalonga & Enrique Goenaga",real_marc_sintes_villalonga|real_enrique_goenaga,2,81.5,100%_reais,16,16,false
2027,tournament-2027-rom-eli-w27-1,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-mel-bro-w28-1,Bronze,"Lucas Costa & Rafael Vega",athleteprofile-1767226982915-maep29|athleteprofile-1767227071915-32pk42,0,78.5,100%_bots,16,16,false
2027,tournament-2027-seo-sil-w29-1,Silver,"Juan Ignacio De Pascual & Álvaro Cepero",real_juan_ignacio_de_pascual|real_alvaro_cepero,2,82,100%_reais,16,16,false
2027,tournament-2027-mum-mas-w29-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-ams-pla-w29-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,32,32,false
2027,tournament-2027-sto-cro-w29-4,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-bkk-bro-w30-1,Bronze,"Juan Ignacio De Pascual & Álvaro Cepero",real_juan_ignacio_de_pascual|real_alvaro_cepero,2,82,100%_reais,16,16,false
2027,tournament-2027-cpt-gol-w31-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-pra-bro-w32-1,Bronze,"João Herrera & Martín López",athleteprofile-1767226912915-b9mtgt|athleteprofile-1767227025915-rddvry,0,82,100%_bots,16,16,false
2027,tournament-2027-cor-sil-w32-2,Silver,"Javier Costa & Pablo Sánchez",athleteprofile-1767226934915-ryb4ui|athleteprofile-1767226998915-tsdo2b,0,82.5,100%_bots,16,16,false
2027,tournament-2027-sao-eli-w32-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-dub-mas-w33-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-sha-bro-w34-1,Bronze,"Teodoro Zapata & Facundo Domínguez",real_teodoro_zapata|real_facundo_dominguez,2,80,100%_reais,16,16,false
2027,tournament-2027-doh-sil-w35-1,Silver,"Felipe Vega & Enzo Ortiz",athleteprofile-1767226958915-1mrae5|athleteprofile-1767226922915-j9xfuw,0,86,100%_bots,16,16,false
2027,tournament-2027-cas-bro-w36-1,Bronze,"Valentino Gabriel Libaak & Maximiliano Sánchez Blasco",real_valentino_gabriel_libaak|real_maximiliano_sanchez_blasco,2,84,100%_reais,16,16,false
2027,tournament-2027-tor-eli-w36-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,20,20,false
2027,tournament-2027-ath-gol-w37-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-mad-pla-w37-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2027,tournament-2027-osa-bro-w38-1,Bronze,"Ignacio Costa & Rubén Romero",athleteprofile-1767227092915-vby9a0|athleteprofile-1767226988915-dvil7g,0,77,100%_bots,16,16,false
2027,tournament-2027-nai-sil-w38-2,Silver,"Felipe Costa & Marco Pereira",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767226959915-le534g,0,86,100%_bots,16,16,false
2027,tournament-2027-mum-mas-w38-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-seo-bro-w40-1,Bronze,"Felipe Costa & Marco Pereira",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767226959915-le534g,0,86,100%_bots,16,16,false
2027,tournament-2027-sin-sil-w41-1,Silver,"Samuel Suárez & Marcos González Blanco",athleteprofile-1767226979915-5to5a4|real_marcos_gonzalez_blanco,1,83.5,mista,16,16,false
2027,tournament-2027-bcn-eli-w41-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-sao-cro-w41-3,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-mex-bro-w42-1,Bronze,"Javier Valdés & Franco Renato Dal Bianco",real_javier_valdes|real_franco_renato_dal_bianco,2,79,100%_reais,16,16,false
2027,tournament-2027-bkk-gol-w43-1,Gold,"Tomás Vidal & Pedro Sánchez",athlete-003|athleteprofile-1767226965915-gvug3w,0,88,100%_bots,24,24,false
2027,tournament-2027-tor-mas-w43-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2027,tournament-2027-sha-bro-w44-1,Bronze,"João Herrera & Martín López",athleteprofile-1767226912915-b9mtgt|athleteprofile-1767227025915-rddvry,0,82.5,100%_bots,16,16,false
2027,tournament-2027-rio-sil-w44-2,Silver,"Martín Vega & Enzo Vega",athleteprofile-1767227042915-vj3r5k|athleteprofile-1767227021915-ndkr0n,0,77.5,100%_bots,16,16,false
2027,tournament-2027-bog-pla-w45-1,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,32,32,false
2027,tournament-2027-tok-bro-w46-1,Bronze,"André Romero & Lucas Ortiz",athleteprofile-1767226935915-kztevz|athleteprofile-1767226927915-cay818,0,84,100%_bots,16,16,false
