year,tournament_id,tier,champion_name,champion_ids,champion_real_count,champion_ovr_avg,classification,main_draw_size,simulated_entrants,incomplete
2026,tournament-2026-mel-gol-w20-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94,100%_reais,24,24,false
2026,tournament-2026-seo-bro-w21-1,Bronze,"Tomás Rojas & Thiago Acosta",athleteprofile-1767226923915-455f2s|athleteprofile-1767226913915-6koxs5,0,84,100%_bots,16,16,false
2026,tournament-2026-cas-pla-w22-1,Platinum,"Mateo Molina & Diego Castro",athleteprofile-1767226986915-x3j50n|athleteprofile-1767226924915-11bsx7,0,81.5,100%_bots,32,32,false
2026,tournament-2026-nyc-eli-w22-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,20,20,false
2026,tournament-2026-bcn-bro-w23-1,Bronze,"Tomás Rojas & Thiago Acosta",athleteprofile-1767226923915-455f2s|athleteprofile-1767226913915-6koxs5,0,84,100%_bots,16,16,false
2026,tournament-2026-doh-sil-w23-2,Silver,"Daniel Navarro & Lucas Ferrer",athleteprofile-1767226907915-yiq30o|athleteprofile-1767227165915-fxbxy2,0,75.5,100%_bots,16,16,false
2026,tournament-2026-syd-bro-w24-1,Bronze,"Franco Castro & Carlos Castro",athleteprofile-1767226963915-9dgbi5|athleteprofile-1767226983915-ciovwa,0,79.5,100%_bots,16,16,false
2026,tournament-2026-nai-mas-w24-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,24,24,false
2026,tournament-2026-sao-gol-w25-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2026,tournament-2026-cpt-bro-w26-1,Bronze,"Felipe Costa & Marco Pereira",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767226959915-le534g,0,81.5,100%_bots,16,16,false
2026,tournament-2026-dub-sil-w26-2,Silver,"Tomás Rojas & Thiago Acosta",athleteprofile-1767226923915-455f2s|athleteprofile-1767226913915-6koxs5,0,84,100%_bots,16,16,false
2026,tournament-2026-bog-eli-w27-1,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,20,20,false
2026,tournament-2026-riy-bro-w28-1,Bronze,"Ignacio Santos & André Giménez",athleteprofile-1767226964915-1622oy|athleteprofile-1767226954915-qpgzce,0,79.5,100%_bots,16,16,false
2026,tournament-2026-cun-sil-w29-1,Silver,"Tomás Rojas & Thiago Acosta",athleteprofile-1767226923915-455f2s|athleteprofile-1767226913915-6koxs5,0,84,100%_bots,16,16,false
2026,tournament-2026-san-mas-w29-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,24,24,false
2026,tournament-2026-tor-pla-w29-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,32,32,false
2026,tournament-2026-sin-cro-w29-4,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,94.5,100%_reais,20,20,false
2026,tournament-2026-lis-bro-w30-1,Bronze,"Tomás Rojas & Thiago Acosta",athleteprofile-1767226923915-455f2s|athleteprofile-1767226913915-6koxs5,0,84,100%_bots,16,16,false
2026,tournament-2026-syd-gol-w31-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2026,tournament-2026-ath-bro-w32-1,Bronze,"Franco Castro & Carlos Castro",athleteprofile-1767226963915-9dgbi5|athleteprofile-1767226983915-ciovwa,0,80.5,100%_bots,16,16,false
2026,tournament-2026-mia-sil-w32-2,Silver,"Tomás Rojas & Thiago Acosta",athleteprofile-1767226923915-455f2s|athleteprofile-1767226913915-6koxs5,0,84.5,100%_bots,16,16,false
2026,tournament-2026-mel-eli-w32-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2026,tournament-2026-bue-mas-w33-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2026,tournament-2026-sao-bro-w34-1,Bronze,"Lucas Miranda & Samuel Fernández",athleteprofile-1767226987915-xife0f|athleteprofile-1767226990915-841v1u,0,77.5,100%_bots,16,16,false
2026,tournament-2026-cph-sil-w35-1,Silver,"Lucas Miranda & Samuel Fernández",athleteprofile-1767226987915-xife0f|athleteprofile-1767226990915-841v1u,0,77.5,100%_bots,16,16,false
2026,tournament-2026-rom-bro-w36-1,Bronze,"Lucas Miranda & Samuel Fernández",athleteprofile-1767226987915-xife0f|athleteprofile-1767226990915-841v1u,0,77.5,100%_bots,16,16,false
2026,tournament-2026-mex-eli-w36-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2026,tournament-2026-cor-gol-w37-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2026,tournament-2026-mon-pla-w37-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2026,tournament-2026-sin-bro-w38-1,Bronze,"Felipe Costa & Marco Pereira",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767226959915-le534g,0,82.5,100%_bots,16,16,false
2026,tournament-2026-bcn-sil-w38-2,Silver,"Tomás Rojas & Thiago Acosta",athleteprofile-1767226923915-455f2s|athleteprofile-1767226913915-6koxs5,0,84.5,100%_bots,16,16,false
2026,tournament-2026-cun-mas-w38-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2026,tournament-2026-sto-bro-w40-1,Bronze,"Gonzalo Giménez & Diego Vega",athleteprofile-1767226995915-ofb73e|athleteprofile-1767227001915-vg4klk,0,79,100%_bots,16,16,false
2026,tournament-2026-rio-sil-w41-1,Silver,"Álvaro Cabrera & Thiago Santos",athleteprofile-1767227005915-cl7qa5|athleteprofile-1767226985915-y21iv1,0,76.5,100%_bots,16,16,false
2026,tournament-2026-lax-eli-w41-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2026,tournament-2026-tor-cro-w41-3,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2026,tournament-2026-riy-bro-w42-1,Bronze,"Felipe Vega & Samuel Acosta",athleteprofile-1767226958915-1mrae5|athleteprofile-1767227085915-0arzhg,0,79.5,100%_bots,16,16,false
2026,tournament-2026-ams-gol-w43-1,Gold,"Marc Sintes Villalonga & Enrique Goenaga",real_marc_sintes_villalonga|real_enrique_goenaga,2,81.5,100%_reais,24,24,false
2026,tournament-2026-lis-mas-w43-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2026,tournament-2026-bog-bro-w44-1,Bronze,"João Herrera & Santiago Suárez",athleteprofile-1767226912915-b9mtgt|athleteprofile-1767226920915-itxqn9,0,85,100%_bots,16,16,false
2026,tournament-2026-bkk-sil-w44-2,Silver,"Gonzalo Giménez & Diego Vega",athleteprofile-1767226995915-ofb73e|athleteprofile-1767227001915-vg4klk,0,79,100%_bots,16,16,false
2026,tournament-2026-mel-pla-w45-1,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2026,tournament-2026-par-bro-w46-1,Bronze,"Adrián Castro & Daniel Miranda",athleteprofile-1767226925915-3feq9a|athleteprofile-1767227614915-n15qad,0,64,100%_bots,16,16,false
2026,tournament-2026-osa-eli-w46-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2026,tournament-2026-akl-sil-w47-1,Silver,"Felipe Navarro & Tomás Santos",athleteprofile-1767227008915-2gw2xq|athleteprofile-1767227002915-dbo1e4,0,80.5,100%_bots,16,16,false
2026,tournament-2026-ams-leg-w52-1,Legacy Finals,"Juan Lebrón & Leandro Augsburger",real_juan_lebron|real_leandro_augsburger,2,89.5,100%_reais,8,7,true
